Year,Destination,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total
1990,Lao People's Democratic Republic,9.421338156,11.15732369,12.44122966,12.04339964,11.42857143,10.26220615,8.037974684,5.696202532,4.186256781,3.526220615,3.092224231,2.640144665,2.377938517,1.799276673,0.714285714,1.175406872,100
1990,Malaysia,8.015869733,6.987301456,9.656615376,15.39336532,17.32641187,14.24036234,10.00854842,6.421657842,3.729249393,2.124696669,1.313285903,0.937568939,0.753157401,0.789695014,1.068552835,1.233661482,100
1990,Myanmar,4.688495142,5.536049645,5.70262105,8.968727035,11.92455295,13.33877684,12.02580224,10.00081653,7.44345554,5.954111211,4.195313138,3.272638197,2.206254593,1.611823304,0.997795378,2.132767208,100
1990,Philippines,10.4133436,9.504427699,8.429129311,7.711347011,7.477586491,7.384082284,6.982564215,6.212529564,5.435619603,4.863593862,4.341070348,3.813046587,3.682415709,4.165062428,4.70133656,4.882844728,100
1990,Singapore,2.057836506,2.35331131,3.300561061,5.034345341,7.492527922,10.13554612,10.73305018,10.36652509,9.448901473,8.07220387,7.565151277,7.236117666,5.301767081,3.182056526,2.572230088,5.147868491,100
1990,Thailand,5.50596027,10.12654614,14.93513644,16.41470268,14.07015297,10.35166207,7.135603796,4.770255335,3.106355039,2.049696787,1.482013156,1.29890256,1.513415196,2.068456447,2.519911748,2.651229369,100
1990,Timor-Leste,9.702486679,6.705150977,5.728241563,6.94937833,12.61101243,16.29662522,14.76465364,10.56838366,6.28330373,3.463587922,2.020426288,1.531971581,1.554174067,0.710479574,0.377442274,0.73268206,100
1990,Viet Nam,9.427374302,11.1654252,12.44568591,12.04996896,11.4292365,10.27312228,8.046244569,5.702979516,4.189944134,3.530415891,3.095903166,2.645872129,2.382060832,1.807883302,0.72160149,1.086281813,100
1990,Western Asia,9.365481021,9.33180863,8.042430705,6.706394055,8.495777616,10.64935007,10.59975434,8.760775046,6.590548965,4.920503152,3.837350762,3.356935758,3.057630908,2.261225678,1.657297614,2.366735678,100
1990,Armenia,4.612186867,5.808826181,6.63431671,6.918409083,5.958985613,6.190019935,6.81512618,8.30461502,9.296749035,7.683114662,5.566201507,5.830719065,6.353057535,5.151009391,4.329897438,4.546765777,100
1990,Azerbaijan,2.407962751,3.050151916,4.045989031,5.100027621,5.673164187,6.689717082,8.281872706,10.09105078,10.93151955,10.08562522,8.787436373,8.370161386,8.043641242,3.74955609,2.499210827,2.19291323,100
1990,Bahrain,10.90289608,9.046788954,5.841686146,3.842953924,11.36048493,17.4577077,17.2160374,11.75072303,6.281446852,2.884196347,1.610475021,0.786418922,0.447684323,0.225823066,0.170357751,0.174319559,100
1990,Cyprus,4.254134179,7.938479993,9.339388227,10.29046354,10.30760003,9.994859052,9.515037272,8.341187559,6.717504927,4.541170422,3.88998372,3.594379231,4.249850056,2.656156285,1.940707737,2.429097764,100
1990,Georgia,2.428366971,3.090224027,4.002102988,4.604959547,4.71419809,5.966644274,7.676490347,8.653211438,9.061541607,8.299792622,10.30814616,8.188217426,10.22227415,5.110844992,2.555130414,5.117854952,100
1990,Iraq,2.814931689,7.838777925,13.33237709,14.59819988,12.99171657,10.54971851,8.021658837,6.221536917,5.321475957,4.561265106,3.991106967,3.28109872,2.517301969,1.861082225,0.824757055,1.272994585,100
1990,Israel,0.875248136,2.38662903,2.871820931,3.204679747,4.030619762,5.21447872,6.510876211,7.569434534,9.056335397,9.419823256,8.377391589,8.68867085,8.302791304,7.903917617,5.940178229,9.647104685,100
1990,Jordan,15.38930049,13.73018311,10.49214469,8.917510306,9.301523909,7.955511578,6.747386921,5.675006609,4.842322228,3.921939858,3.330201688,3.109081297,2.513592295,1.744493424,1.091134465,1.238667133,100
1990,Kuwait,15.56781315,16.30295128,13.7790724,12.19247079,7.573543609,6.594551301,6.747109148,6.24176128,4.746932753,3.781766,2.541041636,1.464316958,1.17755588,0.643603416,0.283185503,0.362324886,100
1990,Lebanon,12.79582126,11.76052015,10.35379304,10.24979376,10.6810389,9.667632374,8.017718975,6.156288242,4.712027556,3.705267603,3.179015604,3.015197188,2.335292117,1.22844263,0.889858506,1.252292089,100
1990,Oman,11.21206703,10.03039514,6.079027356,2.655917299,8.795084765,17.81935211,17.84210783,12.51726996,6.631666206,3.124034914,1.441737236,0.736309998,0.507127416,0.2714432,0.169042472,0.167417064,100
1990,Qatar,14.86381694,12.6567328,9.614535737,5.925722671,9.410529581,11.5579628,11.75600387,9.044272915,6.077236015,3.610073848,2.275086196,1.289652951,0.884026676,0.480786438,0.360291574,0.19326899,100
1990,Saudi Arabia,14.08520219,12.80309422,9.101610209,4.912247576,8.526254024,13.77705889,14.19156152,10.31321031,5.48049322,2.791275189,1.601066461,0.864557963,0.628715108,0.264344767,0.303841125,0.355467228,100
1990,State of Palestine,4.109939769,8.427264755,9.884081904,10.44479009,10.13883288,9.208159712,7.21751765,5.776062369,5.255039013,5.054054573,4.991326945,5.04317325,4.547112929,4.05041253,2.742093439,3.110138193,100
