Year,Destination,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total
1990,Uzbekistan,2.320750151,2.890562613,3.764367816,4.5753781,4.846581972,5.494131881,6.701935874,8.20030248,8.893163944,8.162976407,7.08076225,6.695281307,7.403327284,7.120508167,7.580096794,8.269872958,100
1990,Eastern Asia,2.445151913,3.075104594,3.72877332,5.209775859,7.202327658,9.062382793,10.15503827,9.555141065,9.179649664,7.252159132,6.789936214,6.969940735,6.427982406,4.663624918,3.518056648,4.764954809,100
1990,China,5.247089895,4.77387402,5.620933093,7.622468853,10.7330462,12.21407106,11.49614333,9.67129963,7.325679334,5.276317153,4.294546991,4.1255603,4.033627289,3.025286892,1.815012714,2.725043243,100
1990,"China, Hong Kong SAR",0.912925242,1.494316135,2.117041767,3.406126647,3.847285948,5.958107221,9.003490239,9.356255406,10.16789476,8.391808239,8.510268099,9.471379638,9.048476137,6.576370323,5.034724335,6.70352986,100
1990,"China, Macao SAR",1.206064951,2.314591289,4.458977698,6.830141382,10.26350056,12.87314616,15.1067804,12.23426824,8.551697903,4.960813862,4.022004711,3.989816969,4.042975513,3.315825152,2.54868396,3.280711252,100
1990,Dem. People's Republic of Korea,5.600680292,4.612497434,4.266486819,5.697445972,9.359880362,11.51511597,11.7233088,10.5767821,8.359968331,5.973081547,4.814825675,4.635955781,4.222502419,3.61844999,2.413277424,2.609741078,100
1990,Japan,4.583284525,5.613103439,6.03341682,7.687802266,12.18955287,13.54253244,11.01860684,9.376307378,7.94867361,6.08603734,4.777125135,3.579589932,2.552374152,1.706912998,1.312352063,1.992328188,100
1990,Mongolia,5.254540042,5.194998511,4.584697827,5.105686216,12.14647216,10.73236082,9.452217922,8.886573385,9.5564156,9.348020244,7.144983626,4.971717773,2.485858887,2.128609705,1.607621316,1.39922596,100
1990,Republic of Korea,6.453262664,8.350187135,8.626821954,7.062324197,7.559801939,9.187065579,11.47918265,9.791477788,8.798846967,6.532301183,4.935258154,3.993769905,2.873282656,1.934119069,1.148383197,1.273914964,100
1990,Southern Asia,1.928989419,2.346799498,4.627187326,7.293717753,9.240740401,10.33327617,9.898189181,9.063253309,7.785708453,6.889150907,5.76445888,4.866671678,4.165912281,3.643540351,3.056866202,9.095538188,100
1990,Afghanistan,6.401899941,6.578719273,7.809520508,9.309017786,11.25056339,12.40162258,11.41698159,9.250078009,6.987830669,5.219637347,4.061644073,3.356100267,2.524009292,1.709253545,0.683008009,1.040113719,100
1990,Bangladesh,5.093595065,4.357220879,10.86526235,18.63507623,21.59872144,16.9420508,9.433007757,4.795052727,2.933133095,1.794543436,1.150726449,0.838572759,0.78730333,0.387810126,0.155055994,0.23286756,100
1990,Bhutan,3.091527702,2.847901878,2.839500987,3.036921914,5.800814886,24.90864032,16.42374092,11.37480573,9.955055236,6.594699038,5.044734742,3.041122359,1.923803923,1.398748267,0.974503297,0.743478809,100
1990,India,0.495382216,0.785311597,2.246462261,4.193399779,5.990561581,7.787736728,8.686324301,8.985849044,8.237023842,7.413317454,6.254894435,5.2062242,4.627766707,4.495433462,4.720210473,19.87410192,100
1990,Iran (Islamic Republic of),5.558927775,6.395934757,10.05468589,13.21581387,14.64127257,13.98592274,10.54979249,6.877246976,4.351919016,3.613616457,2.96961437,2.816128526,2.120234383,1.424363542,0.569740756,0.854785895,100
1990,Maldives,6.594544827,5.984578202,5.685349292,5.420646795,8.631603176,12.17631488,12.59063183,11.08297848,9.425710669,6.824720911,4.97180343,3.464150075,2.485901715,1.864426286,1.070318794,1.726320635,100
1990,Nepal,2.311069972,4.084665584,5.411024853,9.218696944,12.67751073,13.016601,11.60558545,9.924321005,7.833496909,6.579467596,4.690748743,3.724876388,3.649290422,2.33200147,1.322405541,1.618237382,100
