Year,Destination,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total
1990,Nepal,3.993141006,7.247193687,9.057999778,9.231856215,9.658955591,10.15988441,9.423971548,9.21518505,7.097947065,6.534302907,4.888620739,4.122541003,3.729577823,2.46495086,1.42895702,1.744915295,100
1990,Pakistan,0.607343508,0.975468542,2.824579246,5.265777881,7.39996569,9.467617128,10.62636703,11.2739632,10.55324441,9.563929444,8.028446443,6.581801138,5.453562392,4.643270698,3.184341284,3.55032196,100
1990,Sri Lanka,2.087691585,2.006574734,1.336293387,1.387525082,1.545489476,2.698202621,4.423003031,5.426290398,9.665713188,11.1215472,13.10250608,12.42795543,10.80561841,8.278188106,6.728429322,6.958971951,100
1990,South-Eastern Asia,5.170921393,5.807542035,7.822757401,10.38730623,11.93524734,11.63771653,10.23318051,8.569165325,6.893569205,5.372959108,4.421204629,3.65639956,2.694189149,1.833824806,1.509161514,2.054855258,100
1990,Brunei Darussalam,4.384078746,3.913417431,2.972094801,3.053325688,10.78220566,16.26051223,17.79195336,15.23318043,10.79176223,5.311066514,3.328077217,1.973432722,1.531441131,1.027331804,0.702408257,0.943711774,100
1990,Cambodia,4.223433243,12.75413959,16.97757284,13.50345839,11.08258227,10.51666317,8.221546846,6.246070006,4.820792287,3.505554391,2.604275833,2.216516454,1.917836931,0.728358835,0.288199539,0.392999371,100
1990,Indonesia,7.55986689,7.163146791,7.531591883,8.136242034,8.698262175,9.371642343,10.18944255,9.971942493,9.07975727,7.249711812,5.729821432,3.826695957,2.67916567,1.339800335,0.669900167,0.803010201,100
1990,Lao People's Democratic Republic,7.648653227,9.266474674,10.57936642,11.14687447,11.73979333,11.51109605,9.410469253,6.903269524,5.200745384,4.480772489,3.921734711,3.125529392,2.303913264,1.389124174,0.559037777,0.813145858,100
1990,Malaysia,5.817529472,5.367809407,8.322901471,14.31021567,17.83380318,15.88682333,11.73461341,7.770916295,4.627311438,2.677374522,1.611353152,1.061585775,0.734583843,0.649321847,0.765386587,0.828470607,100
1990,Myanmar,4.352095146,5.138984926,6.9852026,9.439911492,11.36080763,12.21961001,11.3635735,9.868621214,7.7568801,6.401604204,4.664638363,3.645415572,2.458857696,1.813027244,0.998478772,1.532291523,100
1990,Philippines,7.786396548,7.179121541,6.566929327,6.340737827,6.582910249,7.073401601,7.482759045,7.576185969,7.390561422,7.02054163,6.263291824,5.120041305,4.344351974,4.297638512,4.463594232,4.511536996,100
1990,Singapore,2.581236518,2.970431584,4.039995142,5.601690946,7.322129759,9.168348552,9.769779263,9.98577385,9.553495527,8.521521388,8.117001405,7.848381631,5.488922687,2.968407539,2.021443318,4.041440889,100
1990,Thailand,4.770605956,8.030026174,12.40096513,14.71183762,13.72201802,10.97902542,8.25825614,6.08918959,4.449955201,3.341963977,2.622704472,2.111215369,1.953182873,2.091108556,2.22021546,2.247730047,100
1990,Timor-Leste,11.19101124,7.303370787,5.483146067,5.595505618,8.853932584,11.37078652,12.06741573,11.41573034,9.123595506,6.247191011,4,2.876404494,2.449438202,1.078651685,0.449438202,0.494382022,100
1990,Viet Nam,7.728168089,9.34996717,10.66316481,11.18844386,11.72685489,11.45108339,9.343401182,6.848325673,5.154300722,4.438608011,3.887065003,3.099146422,2.31122784,1.405121471,0.564674984,0.840446487,100
1990,Western Asia,6.457374181,6.521776475,5.689284754,5.158920184,7.992598676,13.29049578,15.17474568,12.48940803,8.957970654,6.025218618,3.932525797,2.707815571,2.008653216,1.388129925,0.961116666,1.243965794,100
1990,Armenia,6.548505739,8.316853642,9.128578557,8.666900771,7.087068217,6.066128227,6.426155581,8.143863086,7.949063892,6.423568115,4.71288373,4.984937254,4.8869832,4.252684496,3.778069381,2.627756113,100
1990,Azerbaijan,3.361924792,4.12274478,5.274427326,6.175881816,6.19425299,6.690274681,8.005397324,9.850116562,10.69709102,9.752559295,8.410196635,7.873631664,7.17679404,2.851966349,1.901733225,1.661007501,100
1990,Bahrain,4.769005133,3.971319156,2.627719384,1.706999104,7.640348733,17.44561232,23.07993156,18.01434042,10.47584128,5.244846411,2.791493522,1.286564002,0.560580135,0.187403243,0.091257231,0.106738369,100
1990,Cyprus,4.285784098,9.045594488,11.72848556,11.51346332,9.935004643,8.781703563,8.336998485,7.677271172,6.489762009,4.554561892,3.953477007,3.567414358,3.982798221,2.712212286,1.705517275,1.72995162,100
1990,Georgia,4.686949019,5.366695427,6.005927149,5.3486889,4.740968601,5.416963649,6.507859099,7.955884008,7.624263796,8.301759388,8.396293656,11.00874067,8.285253404,4.143001838,2.071500919,4.139250478,100
1990,Iraq,2.419687539,6.555936216,10.88769708,12.83026313,12.3961902,11.9047192,10.94150778,9.56216032,6.70301878,4.64745027,3.490520349,2.762282291,1.998170436,1.375760076,0.611648222,0.912988108,100
1990,Israel,1.015987763,2.812875838,3.439905446,3.791758187,4.525822644,5.482519587,6.605282721,7.676409649,9.026346142,9.418418038,8.4081388,8.649453733,8.009839422,7.703006187,5.474475756,7.959760086,100
1990,Jordan,15.35671719,13.68997379,10.43270534,8.902370612,9.356440961,8.002414433,6.732961279,5.670508276,4.888204572,3.991829121,3.36963509,3.10585483,2.472577595,1.716703071,1.084789922,1.226313914,100
1990,Kuwait,10.75879782,11.31309954,9.657371297,8.924868449,6.271549815,7.498343203,11.02693937,9.76807894,7.796108588,7.041616912,4.496257318,2.593154756,1.363460064,0.745329664,0.327847324,0.41717694,100
1990,Lebanon,12.71862706,11.64965923,10.1619128,10.22237815,10.91735654,9.870410045,7.985533103,6.156269362,4.89956032,3.980262912,3.337538537,3.01244392,2.187203738,1.070460806,0.762535365,1.067848105,100
1990,Oman,3.086065895,2.820061284,1.734597508,0.820696396,6.838174342,19.86456447,21.85403152,19.26863166,12.6346004,6.43689917,3.024616768,1.032262854,0.385191173,0.101040511,0.054025743,0.044540307,100
1990,Qatar,6.869766124,5.919480198,4.836853567,3.551068463,7.566435919,12.96230724,17.62123117,15.57504028,11.23568153,6.725474922,4.021121399,1.732822265,0.777667617,0.308942514,0.198289751,0.097817042,100
1990,Saudi Arabia,5.823500627,5.295420306,3.695810336,2.743503286,7.41249365,18.00261243,20.74527358,15.65945526,9.984321206,5.351001377,2.927089245,1.192827516,0.662822309,0.183916799,0.162712982,0.157239089,100
1990,State of Palestine,5.448104102,10.74632289,12.08166479,11.82655695,10.1535946,7.824316243,5.177099341,3.872794301,3.833430481,4.334562191,4.731985375,4.819796974,4.48369051,4.147584046,2.869016889,3.649480322,100
